

"Area","Area_Id","Variable_Name","Variable_Id","Year","Value","Symbol","Md"
"Togo",768,"SDG 6.4.2. Water Stress",4550,2007,3.391634981,"E","","0"
"Togo",768,"SDG 6.4.2. Water Stress",4550,2012,3.391634981,"E","","0"
"Togo",768,"SDG 6.4.2. Water Stress",4550,2017,3.391634981,"E","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,1992,9.8727259774,"I","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,1997,8.0405831369,"I","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,2002,9.733966867,"I","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,2007,7.2948007689,"I","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,2012,9.9737062253,"I","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.4051660832,"I","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1992,0.0121131542,"E","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.0091086481,"E","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.007747244,"E","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.0080126418,"E","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.0090291006,"E","","0"
"Togo",768,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0100917868,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,49.2051420549,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,63.7655402273,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,103.9843384506,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,61.1826674466,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,78.3708666329,"E","","0"
"Togo",768,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,99.5769791815,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,11.0050620716,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,10.1607557697,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,13.8035309682,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,8.8179161747,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,12.2936305388,"E","","0"
"Togo",768,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,16.7821612788,"E","","0"
"Tokelau",772,"Total population",4104,1992,1.558,"X","","0"
"Tokelau",772,"Total population",4104,1997,1.547,"X","","0"
"Tokelau",772,"Total population",4104,2002,1.435,"X","","0"
"Tokelau",772,"Total population",4104,2007,1.141,"X","","0"
"Tokelau",772,"Total population",4104,2012,1.167,"X","","0"
"Tokelau",772,"Total population",4104,2017,1.3,"X","","0"
"Tonga",776,"Total population",4104,1992,95.399,"X","","0"
"Tonga",776,"Total population",4104,1997,96.619,"X","","0"
"Tonga",776,"Total population",4104,2002,99.022,"X","","0"
"Tonga",776,"Total population",4104,2007,102.581,"X","","0"
"Tonga",776,"Total population",4104,2012,102.737,"X","","0"
"Tonga",776,"Total population",4104,2017,101.998,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,1992,1.92695249E8,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,1997,2.12889782E8,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,2002,1.81456146E8,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,2007,3.04982361E8,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,2012,4.65656722E8,"X","","0"
"Tonga",776,"Gross Domestic Product (GDP)",4112,2017,4.9240682E8,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,1992,1236.683,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,1997,1259.848,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,2002,1277.213,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,2007,1308.451,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,2012,1344.819,"X","","0"
"Trinidad and Tobago",780,"Total population",4104,2017,1384.059,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,1992,5.454149339E9,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,1997,5.75324085E9,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,2002,9.032509522E9,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,2007,2.1700437396E10,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,2012,2.5763212543E10,"X","","0"
"Trinidad and Tobago",780,"Gross Domestic Product (GDP)",4112,2017,2.2474742028E10,"X","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,7.734375,"E","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,8.5,"E","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,8.2829861111,"I","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,8.7552083333,"I","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.7552083333,"I","","0"
"Trinidad and Tobago",780,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.40625,"E","","0"
"Trinidad and Tobago",780,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.421875,"E","","0"
"Trinidad and Tobago",780,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.4053819444,"I","","0"
"Trinidad and Tobago",780,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.4348958333,"I","","0"
"Trinidad and Tobago",780,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4348958333,"I","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,1997,17.9564691657,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,2002,19.7339782346,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,2007,19.2301491334,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,2012,20.3264812576,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,2017,20.3264812576,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,1997,36.0432489357,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,2002,46.2674612978,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,2007,64.415852437,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,2012,61.7795588333,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,2017,58.5755782246,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,1.6724577713,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,2.6552168273,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,1.7550775076,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,1.6241679511,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,2.9631700242,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,42.2786886422,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,53.5153465972,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,101.7334202221,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,86.8927251096,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,64.8699874008,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,35.7836545737,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,45.9724128426,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,48.5786089922,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,52.3835482892,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,59.0695928463,"E","","0"
"Tunisia",788,"Total population",4104,1992,8613.861,"X","","0"
"Tunisia",788,"Total population",4104,1997,9395.123,"X","","0"
"Tunisia",788,"Total population",4104,2002,9871.251,"X","","0"
"Tunisia",788,"Total population",4104,2007,10304.726,"X","","0"
"Tunisia",788,"Total population",4104,2012,10847.002,"X","","0"
"Tunisia",788,"Total population",4104,2017,11433.443,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,1992,1.7014069538E10,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,1997,2.0746659179E10,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,2002,2.3141732074E10,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,2007,3.8909880791E10,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,2012,4.5044353268E10,"X","","0"
"Tunisia",788,"Gross Domestic Product (GDP)",4112,2017,3.9813043886E10,"X","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,64.5677139762,"I","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,59.8093174431,"E","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,61.1917659805,"I","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,62.8169014085,"I","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,75.3087757313,"I","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,103.315276273,"E","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,56.6673889491,"I","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,50.5655471289,"I","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,51.308652615,"E","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,54.6324239141,"E","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,61.3687251715,"I","","0"
"Tunisia",788,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,81.7551462622,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,1992,75.6620877028,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,1997,70.0860777493,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,2002,71.7060660691,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,2007,73.6104410532,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,2012,88.2487367646,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,2017,121.0674656578,"E","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,1992,4.7520816379,"I","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,1997,6.5300876274,"I","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,2002,7.953109368,"I","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,2007,9.9566289555,"I","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,2012,10.1770006641,"I","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.8341194552,"I","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1992,0.1211890992,"E","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.1496292767,"E","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.1464017878,"E","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.1965892301,"E","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.2100387731,"E","","0"
"Tunisia",788,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.190253599,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,49.5745768854,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,53.5860717417,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,56.191479191,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,68.0820468578,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,38.5704993002,"E","","0"
"Tunisia",788,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,10.142413242,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,33.285891427,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,36.6441752255,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,38.960279802,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,45.3081212219,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,55.4747541434,"E","","0"
"Tunisia",788,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,202.0881513607,"E","","0"
"Turkey",792,"Total population",4104,1992,55748.948,"X","","0"
"Turkey",792,"Total population",4104,1997,60372.568,"X","","0"
"Turkey",792,"Total population",4104,2002,65145.367,"X","","0"
"Turkey",792,"Total population",4104,2007,69581.848,"X","","0"
"Turkey",792,"Total population",4104,2012,74651.05,"X","","0"
"Turkey",792,"Total population",4104,2017,81116.45,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,1992,2.19010268285E11,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,1997,2.61386748448E11,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,2002,2.38423947475E11,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,2007,6.75754083653E11,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,2012,8.73981786525E11,"X","","0"
"Turkey",792,"Gross Domestic Product (GDP)",4112,2017,8.5266915047E11,"X","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,14.9336011342,"E","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,16.5281697272,"E","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,18.8460932577,"I","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,19.5981214556,"E","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,23.870510397,"E","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,28.3601134216,"E","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,10.8223062382,"E","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,13.3624763705,"I","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,14.2879647133,"I","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,15.652173913,"I","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,20.6899810964,"E","","0"
"Turkey",792,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,23.6531190926,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,1992,23.471365966,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,1997,25.9775734553,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,2002,29.6206888014,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,2007,30.8026628537,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,2012,37.5176409418,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,2017,44.5740176781,"E","","0"
"Turkey",792,"SDG 6.4.1. Water Use Efficiency",4551,2007,12.3615294932,"I","","0"
"Turkey",792,"SDG 6.4.1. Water Use Efficiency",4551,2012,11.6023415939,"I","","0"
"Turkey",792,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.603152543,"I","","0"
"Turkey",792,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.3271850233,"E","","0"
"Turkey",792,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.3227480013,"E","","0"
"Turkey",792,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.3019343632,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,28.9944781656,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,55.5048455983,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,27.3306080194,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,111.4575837166,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,96.9223409972,"E","","0"
"Turkey",792,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,88.9606809664,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,27.3309143177,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,42.4369070545,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,47.7198693474,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,68.0911010741,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,80.6718652061,"E","","0"
"Turkey",792,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,87.9615056899,"E","","0"
"Turkmenistan",795,"Total population",4104,1992,3899.843,"X","","0"
"Turkmenistan",795,"Total population",4104,1997,4355.116,"X","","0"
"Turkmenistan",795,"Total population",4104,2002,4610.005,"X","","0"
"Turkmenistan",795,"Total population",4104,2007,4870.141,"X","","0"
"Turkmenistan",795,"Total population",4104,2012,5267.9,"X","","0"
"Turkmenistan",795,"Total population",4104,2017,5757.667,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,1992,2.633726193E9,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,1997,2.681068281E9,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,2002,8.699983269E9,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,2007,1.8489186212E10,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,2012,3.5164280702E10,"X","","0"
"Turkmenistan",795,"Gross Domestic Product (GDP)",4112,2017,3.7915175476E10,"X","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,97.9711286089,"E","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,104.9964331382,"E","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,112.517666061,"I","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,112.517666061,"I","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,112.517666061,"I","","0"
"Turkmenistan",795,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,95.5582475268,"I","","0"
"Turkmenistan",795,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,101.6529443872,"E","","0"
"Turkmenistan",795,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,106.4405410862,"I","","0"
"Turkmenistan",795,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,106.4405410862,"I","","0"
"Turkmenistan",795,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,106.4405410862,"I","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,1997,125.0002575992,"E","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,2002,133.9637643826,"E","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,2007,143.5600206079,"E","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,2012,143.5600206079,"E","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,2017,143.5600206079,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,1997,0.3110626405,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,2002,0.3972737571,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,2007,0.5817160161,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,2012,0.9818410845,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.4367895365,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.0670577938,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.0908000123,"I","","0"
"Turkmenistan",795,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.1176614024,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.089851205,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1354960581,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,17.8068872316,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,14.8207591295,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,7.0389205301,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,21.0494917309,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,27.4460244962,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,4.9529310944,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,6.2127602326,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,9.6080538025,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,9.8243501361,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,17.9670517345,"E","","0"
"Tuvalu",798,"Total population",4104,1992,9.112,"X","","0"
"Tuvalu",798,"Total population",4104,1997,9.323,"X","","0"
"Tuvalu",798,"Total population",4104,2002,9.596,"X","","0"
"Tuvalu",798,"Total population",4104,2007,10.221,"X","","0"
"Tuvalu",798,"Total population",4104,2012,10.739,"X","","0"
"Tuvalu",798,"Total population",4104,2017,11.37,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,1992,1.0709079E7,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,1997,1.3397557E7,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,2002,1.5534084E7,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,2007,2.7015663E7,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,2012,3.7201177E7,"X","","0"
"Tuvalu",798,"Gross Domestic Product (GDP)",4112,2017,4.3912497E7,"X","","0"
"Uganda",800,"Total population",4104,1992,18561.674,"X","","0"
"Uganda",800,"Total population",4104,1997,21655.398,"X","","0"
"Uganda",800,"Total population",4104,2002,25167.257,"X","","0"
"Uganda",800,"Total population",4104,2007,29486.338,"X","","0"
"Uganda",800,"Total population",4104,2012,34558.704,"X","","0"
"Uganda",800,"Total population",4104,2017,41166.588,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,1992,3.759194856E9,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,1997,7.801397315E9,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,2002,7.412789671E9,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,2007,1.5057535087E10,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,2012,2.4445697397E10,"X","","0"
"Uganda",800,"Gross Domestic Product (GDP)",4112,2017,2.7208082675E10,"X","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.4909151414,"I","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,0.5268552413,"I","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.6015806988,"E","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,0.9835135885,"E","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,1.0599001664,"I","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.0599001664,"I","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.1996672213,"I","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.1996672213,"I","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.1996672213,"E","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.392401553,"I","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.4309484193,"I","","0"
"Uganda",800,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4309484193,"I","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,1992,2.6993595608,"E","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,1997,2.8969807868,"E","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,2002,3.3078682525,"E","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,2007,5.4079749924,"E","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,2012,5.8279963403,"E","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,2017,5.8279963403,"E","","0"
"Uganda",800,"SDG 6.4.1. Water Use Efficiency",4551,2012,22.7785215923,"I","","0"
